558	0.16725	559	0.14127	-60
557	0.00337	-60	0.02315	-60
556	0.11727	-60	0.05382	-60
555	0.14509	-60	0.02134	-60
-60	0.02327	560	0.08984	-60
-60	0.00985	561	0.21219	-60
-61	0.0124	-60	0.03881	-61
-62	0.01921	-61	0.01368	-62
-63	0.0436	-62	0.02937	-63
-64	0.07258	-63	0.04515	-64
562	0.01042	563	0.21742	-63
566	0.1096	567	0.14169	-62
565	0.16249	-62	0.06072	-62
564	0.25249	-62	0.06702	-62
-63	0.17625	-62	0.04523	-63
569	0.21515	570	0.32789	-62
568	0.3012	-62	0.15888	-62
572	0.34434	573	0.12473	-61
571	0.15441	-61	0.19243	-61
-62	0.13668	-61	0.0785	-62
576	0.35956	577	0.18452	-61
575	0.05997	-61	0.10729	-61
574	0.2291	-61	0.04662	-61
578	0.23477	579	0.00997	-60
-60	0.39085	580	0.26323	-60
584	0.02931	585	0.40834	-59
583	0.20209	-59	0.06186	-59
582	0.23193	-59	0.07618	-59
581	0.3287	-59	0.10535	-59
-60	0.09152	-59	0.07919	-60
-61	0.14749	-60	0.02318	-61
588	0.02643	589	0.30319	-60
-60	0.03817	590	0.18818	-60
587	0.11345	-60	0.03382	-60
586	0.13242	-60	0.06477	-60
591	0.17433	592	0.33903	-59
-60	0.02728	-59	0.13595	-60
593	0.03974	594	0.08458	-59
595	0.01117	596	0.19909	-58
600	0.04205	601	0.28778	-57
599	0.15059	-57	0.17617	-57
598	0.10647	-57	0.06122	-57
-57	0.06743	602	0.04855	-57
597	0.23488	-57	0.08372	-57
-58	0.15721	-57	0.20873	-58
604	0.24925	605	0.15005	-57
603	0.25554	-57	0.17783	-57
608	0.21763	609	0.31713	-56
607	0.27664	-56	0.20839	-56
606	0.35299	-56	0.08746	-56
-57	0.10305	-56	0.08082	-57
-58	0.21912	-57	0.0783	-58
613	0.23568	614	0.01133	-57
612	0.24333	-57	0.08463	-57
611	0.10977	-57	0.12261	-57
-57	0.06406	615	0.08099	-57
610	0.1869	-57	0.0613	-57
618	0.13661	619	0.16277	-56
617	0.43378	-56	0.05034	-56
616	0.20981	-56	0.10799	-56
-57	0.019	-56	0.11396	-57
-58	0.04473	-57	0.10221	-58
-59	0.13974	-58	0.05517	-59
-60	0.03377	-59	0.02932	-60
621	0.48959	622	0.245	-59
-59	0.06312	623	0.32954	-59
624	0.19458	625	0.0795	-58
-58	0.06898	626	0.22407	-58
627	0.28274	628	0.0984	-57
-57	0.02381	629	0.1916	-57
630	0.08547	631	0.15331	-56
-57	0.02953	-56	0.01111	-57
-58	0.01385	-57	0.0201	-58
632	0.41273	633	0.14838	-57
634	0.17448	635	0.23676	-56
-57	0.12931	-56	0.0472	-57
636	0.03574	637	0.48223	-56
-57	0.02434	-56	0.00349	-57
-58	0.05392	-57	0.0034	-58
-58	0.00342	638	0.11708	-58
640	0.01717	641	0.19948	-57
639	0.12718	-57	0.01798	-57
643	0.21122	644	0.00794	-56
-56	0.06723	645	0.16219	-56
642	0.08815	-56	0.04898	-56
-57	0.0106	-56	0.02902	-57
-58	0.0245	-57	0.0361	-58
648	0.14953	649	0.11676	-57
647	0.13204	-57	0.10258	-57
646	0.11571	-57	0.05125	-57
-58	0.05234	-57	0.04786	-58
-59	0.08507	-58	0.00531	-59
-59	0.06741	650	0.03932	-59
620	0.26958	-59	0.05705	-59
651	0.19901	652	0.08453	-58
654	0.14903	655	0.13572	-57
657	0.28216	658	0.02612	-56
656	0.33147	-56	0.12494	-56
-57	0.0838	-56	0.09254	-57
653	0.38959	-57	0.07333	-57
-58	0.13089	-57	0.17216	-58
-59	0.10542	-58	0.10952	-59
-60	0.06213	-59	0.07812	-60
-61	0.02426	-60	0.03743	-61
-62	0.10607	-61	0.02649	-62
-63	0.08815	-62	0.04698	-63
660	0.37281	661	0.05821	-62
659	0.43469	-62	0.2654	-62
-63	0.07362	-62	0.05138	-63
-64	0.03698	-63	0.05607	-64
663	0.10436	664	0.14638	-63
665	0.18851	666	0.17855	-62
-63	0.02722	-62	0.03701	-63
-63	0.05195	667	0.09217	-63
668	0.24105	669	0.01895	-62
-63	0.02442	-62	0.02595	-63
-63	0.01667	670	0.22004	-63
671	0.253	672	0.02784	-62
-63	0.02542	-62	0.20108	-63
662	0.10081	-63	0.01609	-63
673	0.21312	674	0.21548	-62
